Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week
2023-11-13,52.9459,53.3947,52.9272,53.2358,12798200,0.3703,0.4675,52.2894,52.43,55.4512,52.8556,52.4833,0.3723,0.2118,54.3978,50.181,4.2168,63.19,15019490,27992.77,2023,11,4,Monday
2023-11-14,53.3199,53.5256,53.1236,53.3947,12697100,0.2985,0.402,52.4311,52.4064,55.4411,52.9385,52.5508,0.3877,0.247,54.4285,50.4337,3.9948,60.7,14831485,28076.62,2023,11,4,Tuesday
2023-11-15,53.5818,53.6192,53.0674,53.4976,10201900,0.1927,0.5518,52.5789,52.3857,55.4284,53.0245,52.621,0.4035,0.2783,54.4191,50.7387,3.6804,66.44,14701105,28130.92,2023,11,4,Wednesday
2023-11-16,53.535,53.7968,53.1236,53.4415,16010400,-0.1049,0.6732,52.7098,52.3723,55.4154,53.0887,52.6818,0.4069,0.304,54.3897,51.0299,3.3598,74.68,14691515,28101.32,2023,11,4,Thursday
2023-11-17,53.4789,53.6192,53.0207,53.5443,14475800,0.1924,0.5985,52.8355,52.3608,55.4078,53.1588,52.7457,0.4131,0.3258,54.3544,51.3166,3.0378,68.08,14630985,28155.57,2023,11,4,Friday
2023-11-20,53.348,53.8436,53.2638,53.6753,13051000,0.2447,0.5798,52.9908,52.3418,55.4028,53.2382,52.8145,0.4237,0.3454,54.1196,51.862,2.2576,65.86,14222900,28224.7,2023,11,4,Monday
2023-11-21,53.7314,54.2737,53.6098,54.2644,13891600,1.0975,0.6639,53.1025,52.3454,55.3992,53.3961,52.9219,0.4742,0.3712,54.2724,51.9326,2.3398,73.04,13652940,28535.57,2023,11,4,Tuesday
2023-11-22,54.4795,54.7413,54.3579,54.6291,11320600,0.6721,0.3834,53.2101,52.3536,55.3979,53.5858,53.0484,0.5374,0.4044,54.5248,51.8954,2.6294,70.85,13383920,28728.02,2023,11,4,Wednesday
2023-11-24,54.6665,54.9377,54.5543,54.7693,4816000,0.2566,0.3834,53.3405,52.3556,55.3989,53.7679,53.1758,0.5921,0.442,54.7322,51.9488,2.7834,80.6,12813300,28802.01,2023,11,4,Friday
2023-11-27,54.7413,54.8815,54.4888,54.6665,16246500,-0.1877,0.3927,53.4911,52.3654,55.3999,53.9061,53.2863,0.6198,0.4775,54.7614,52.2208,2.5406,75.96,12944300,28747.76,2023,11,4,Monday
2023-11-28,54.6104,55.0125,54.573,54.7787,13739600,0.2052,0.4395,53.6047,52.3706,55.4014,54.0404,53.3968,0.6436,0.5107,54.9102,52.2992,2.611,75.18,12880565,28806.97,2023,11,4,Tuesday
2023-11-29,54.7787,54.8629,54.3298,54.4514,11263600,-0.5975,0.5331,53.686,52.3715,55.3968,54.1036,53.4749,0.6287,0.5343,54.9895,52.3825,2.607,68.75,12611775,28634.25,2023,11,4,Wednesday
2023-11-30,54.6305,55.1018,54.2912,55.0829,22727500,1.1597,0.8106,53.8013,52.3802,55.4,54.2543,53.594,0.6603,0.5595,55.1725,52.4301,2.7424,84.17,13042610,28967.49,2023,11,4,Thursday
2023-12-01,54.9227,55.3186,54.8944,55.2714,15371200,0.3422,0.4242,53.8956,52.4095,55.4041,54.4107,53.7183,0.6924,0.5861,55.3994,52.3918,3.0076,84.83,13156810,29066.97,2023,12,4,Friday
2023-12-04,55.2243,55.573,55.0829,55.2055,14942200,-0.1192,0.4901,54.003,52.4364,55.4096,54.533,53.8285,0.7045,0.6098,55.5607,52.4453,3.1154,82.04,13205985,29032.19,2023,12,4,Monday
2023-12-05,55.1866,55.4505,55.0641,55.2903,11891500,0.1536,0.3864,54.1038,52.4762,55.4113,54.6495,53.9367,0.7128,0.6304,55.7226,52.485,3.2376,81.6,13166900,29076.94,2023,12,4,Tuesday
2023-12-06,55.196,55.3563,54.8661,55.2337,14868500,-0.1024,0.4902,54.192,52.5236,55.4143,54.7394,54.0328,0.7066,0.6456,55.8568,52.5272,3.3296,79.39,13387860,29047.07,2023,12,4,Wednesday
2023-12-07,55.2997,55.5071,55.0358,55.3657,11587900,0.239,0.4713,54.291,52.5846,55.4171,54.8357,54.1315,0.7042,0.6573,55.9891,52.5929,3.3962,81.76,13280055,29116.73,2023,12,4,Thursday
2023-12-08,55.3657,55.3751,55.0169,55.2432,11178700,-0.2213,0.3582,54.404,52.6457,55.4188,54.8984,54.2139,0.6845,0.6628,56.0351,52.7729,3.2622,77.86,13237935,29052.08,2023,12,4,Friday
2023-12-11,55.4505,55.6956,55.1395,55.6485,14524800,0.7337,0.5561,54.5345,52.7117,55.4236,55.0138,54.3202,0.6936,0.6689,56.1228,52.9462,3.1766,79.69,13380230,29265.96,2023,12,4,Monday
2023-12-12,55.7993,56.0066,55.5165,56.0066,12899000,0.6435,0.4901,54.673,52.7942,55.4304,55.1666,54.4451,0.7215,0.6795,56.2677,53.0783,3.1894,78.17,13385270,29454.93,2023,12,4,Tuesday
2023-12-13,56.0349,56.5722,55.8558,56.4873,16196800,0.8583,0.7164,54.8277,52.8976,55.4409,55.3698,54.5964,0.7734,0.6982,56.4985,53.1569,3.3416,78.96,13560255,29708.6,2023,12,4,Wednesday
2023-12-14,56.525,56.591,55.394,55.6485,22478300,-1.4849,1.197,54.9352,52.9812,55.4503,55.4126,54.6743,0.7383,0.7063,56.5202,53.3502,3.17,61.25,14174075,29265.96,2023,12,4,Thursday
2023-12-15,55.4505,55.771,54.4797,55.2337,65177400,-0.7454,1.2913,55.0248,53.1062,55.4536,55.3851,54.7157,0.6694,0.6989,56.4487,53.6009,2.8478,56.72,16632425,29047.07,2023,12,4,Friday
2023-12-18,55.4222,56.0726,55.2526,55.6296,16717700,0.7168,0.82,55.1291,53.225,55.4602,55.4227,54.7834,0.6393,0.687,56.3929,53.8653,2.5276,59.45,16744520,29255.99,2023,12,4,Monday
2023-12-19,55.6107,55.7993,55.2714,55.4505,14612200,-0.322,0.5279,55.2178,53.345,55.4617,55.427,54.8328,0.5942,0.6684,56.2859,54.1497,2.1362,61.47,16822580,29161.48,2023,12,4,Tuesday
2023-12-20,55.1395,55.2997,54.2629,54.3006,17701000,-2.0737,1.0368,55.2196,53.4206,55.459,55.2537,54.7934,0.4603,0.6268,56.281,54.1582,2.1228,41.97,17013050,28554.67,2023,12,4,Wednesday
2023-12-21,54.5268,54.7342,54.1686,54.6588,11725100,0.6597,0.5656,55.2211,53.5092,55.458,55.1622,54.7834,0.3788,0.5772,56.2791,54.1631,2.116,43.93,17033275,28743.69,2023,12,4,Thursday
2023-12-22,54.7813,55.1018,54.687,54.9698,9029400,0.569,0.4148,55.2312,53.621,55.4612,55.1326,54.7972,0.3354,0.5288,56.2749,54.1875,2.0874,47.77,17243945,28907.81,2023,12,4,Friday
2023-12-26,54.7247,55.3374,54.7247,55.196,6422500,0.4115,0.6127,55.2576,53.7357,55.4667,55.1423,54.8268,0.3155,0.4862,56.2673,54.2479,2.0194,49.13,16752745,29027.18,2023,12,4,Tuesday
2023-12-27,55.2714,55.394,55.0452,55.3374,8560100,0.2562,0.3488,55.2856,53.8432,55.4701,55.1723,54.8646,0.3077,0.4505,56.2701,54.3011,1.969,50.94,16493770,29101.79,2023,12,4,Wednesday
2023-12-28,55.2809,55.4882,55.1677,55.3751,8400100,0.0681,0.3205,55.3318,53.9395,55.4727,55.2035,54.9024,0.3011,0.4206,56.2348,54.4288,1.806,50.09,16350595,29121.69,2023,12,4,Thursday
2023-12-29,55.3657,55.5919,55.262,55.5448,9244300,0.3065,0.3299,55.3548,54.0396,55.4744,55.256,54.95,0.306,0.3977,56.2546,54.455,1.7996,52.76,15676435,29211.24,2023,12,4,Friday
2024-01-02,55.4222,56.4402,55.2997,56.3836,16322600,1.5101,1.1405,55.4105,54.1508,55.4787,55.4295,55.0562,0.3733,0.3928,56.4195,54.4015,2.018,56.23,15724005,29653.88,2024,1,1,Tuesday
2024-01-03,56.4873,56.7418,56.3271,56.5156,14830600,0.2341,0.4147,55.476,54.2605,55.485,55.5966,55.1643,0.4323,0.4007,56.5932,54.3588,2.2344,54.49,15718425,29723.54,2024,1,1,Wednesday
2024-01-04,56.6004,56.7984,56.2328,56.3271,12912900,-0.3335,0.5656,55.5278,54.3756,55.4876,55.709,55.2504,0.4586,0.4123,56.7034,54.3522,2.3512,48.51,15769495,29624.06,2024,1,1,Thursday
2024-01-05,56.3648,56.5062,55.6956,56.2423,10412800,-0.1505,0.8106,55.5782,54.4599,55.4911,55.791,55.3239,0.4671,0.4232,56.7868,54.3696,2.4172,56.42,15546710,29579.31,2024,1,1,Friday
2024-01-08,56.2517,56.723,56.0066,56.657,11554600,0.7373,0.7164,55.6428,54.5434,55.498,55.9243,55.4227,0.5016,0.4389,56.9384,54.3472,2.5912,65.38,15545045,29798.15,2024,1,1,Monday
2024-01-09,56.5439,56.6853,56.1951,56.5533,10493700,-0.183,0.4902,55.7083,54.6313,55.5049,56.021,55.5064,0.5146,0.4541,57.0505,54.3661,2.6844,60.65,15510795,29743.43,2024,1,1,Tuesday
2024-01-10,56.7607,56.9397,56.5345,56.7418,12258000,0.3333,0.4052,55.763,54.733,55.5082,56.1319,55.5979,0.534,0.47,57.1818,54.3442,2.8376,64.86,15397455,29842.9,2024,1,1,Wednesday
2024-01-11,56.7889,56.7984,56.2611,56.3742,13754200,-0.6478,0.5373,55.7814,54.8104,55.5077,56.1692,55.6554,0.5138,0.4788,57.2228,54.34,2.8828,79.1,15440215,29648.92,2024,1,1,Thursday
2024-01-12,56.6287,56.9869,56.4308,56.9209,13218000,0.9698,0.5561,55.803,54.8923,55.5095,56.2848,55.7492,0.5356,0.4902,57.3011,54.3049,2.9962,80.15,15291275,29937.41,2024,1,1,Friday
2024-01-16,56.9209,56.9586,56.4119,56.5439,11826900,-0.6623,0.5467,55.8478,54.9677,55.5074,56.3247,55.808,0.5167,0.4955,57.3796,54.316,3.0636,70.62,14758705,29738.47,2024,1,1,Tuesday
2024-01-17,56.4213,56.7512,56.3836,56.5439,8982100,0.0,0.3676,55.9133,55.0308,55.5054,56.3584,55.8625,0.4959,0.4956,57.4466,54.38,3.0666,68.77,11948940,29738.47,2024,1,1,Wednesday
2024-01-18,56.2611,56.7701,56.1103,56.7041,10397700,0.2833,0.6598,55.967,55.1037,55.5034,56.4116,55.9249,0.4867,0.4938,57.5333,54.4007,3.1326,68.93,11632940,29823.01,2024,1,1,Thursday
2024-01-19,56.7984,56.8172,56.214,56.3931,14392600,-0.5485,0.6032,56.0142,55.1661,55.4981,56.4088,55.9596,0.4492,0.4849,57.5718,54.4566,3.1152,63.11,11621960,29658.89,2024,1,1,Friday
2024-01-22,56.3271,56.6193,56.0255,56.148,14314300,-0.4346,0.5938,56.1065,55.2197,55.4924,56.3686,55.9735,0.3951,0.4669,57.4391,54.7739,2.6652,57.62,11452625,29529.55,2024,1,1,Monday
2024-01-23,56.1103,56.5533,56.0443,56.4119,14481600,0.47,0.509,56.1942,55.2802,55.4854,56.3753,56.006,0.3693,0.4474,57.3439,55.0445,2.2994,50.42,11590450,29668.81,2024,1,1,Tuesday
2024-01-24,56.3648,56.3742,55.5071,55.5259,16370500,-1.5706,0.8671,56.222,55.3311,55.4737,56.2446,55.9704,0.2742,0.4128,57.2694,55.1746,2.0948,38.04,11957505,29201.27,2024,1,1,Wednesday
2024-01-25,55.6202,55.771,55.2903,55.7616,14899700,0.4245,0.4807,56.2503,55.3855,55.4639,56.1703,55.955,0.2153,0.3733,57.2077,55.2929,1.9148,43.24,12381365,29325.65,2024,1,1,Thursday
2024-01-26,55.8464,56.0726,55.7333,55.9595,13025100,0.3549,0.3393,56.2814,55.44,55.4556,56.1379,55.9553,0.1826,0.3351,57.1503,55.4125,1.7378,46.71,12604615,29430.08,2024,1,1,Friday
2024-01-29,55.9312,56.3554,55.771,56.2988,14547100,0.6063,0.5844,56.3276,55.4981,55.4485,56.1626,55.9807,0.1819,0.3045,57.0846,55.5706,1.514,45.76,12911965,29609.13,2024,1,1,Monday
2024-01-30,56.4119,56.5722,56.0349,56.459,22061500,0.2846,0.5373,56.3733,55.5573,55.4401,56.2082,56.0162,0.192,0.282,57.0358,55.7108,1.325,48.9,13552825,29693.67,2024,1,1,Tuesday
2024-01-31,56.6476,56.9775,55.8841,56.0726,22837000,-0.6844,1.0934,56.3577,55.6099,55.4302,56.1874,56.0203,0.1671,0.259,57.0337,55.6817,1.352,42.53,13878545,29489.76,2024,1,1,Wednesday
2024-02-01,56.148,57.5053,55.9501,57.477,15870900,2.5046,1.5552,56.4058,55.6886,55.4254,56.3858,56.1282,0.2576,0.2587,57.2458,55.5658,1.68,60.0,13930560,30230.87,2024,2,1,Thursday
2024-02-02,57.3262,57.3733,56.7701,57.0623,17544900,-0.7215,0.6032,56.4426,55.7563,55.4181,56.4899,56.1974,0.2925,0.2655,57.3311,55.5541,1.777,51.31,14162160,30012.03,2024,2,1,Friday
2024-02-05,56.9115,56.9115,56.4402,56.591,12759600,-0.8259,0.4713,56.46,55.8029,55.4079,56.5054,56.2266,0.2788,0.2681,57.3456,55.5744,1.7712,50.43,14279500,29763.32,2024,2,1,Monday
2024-02-06,56.5156,56.6004,56.2517,56.4967,12775200,-0.1666,0.3487,56.452,55.8402,55.3959,56.5041,56.2466,0.2575,0.266,57.333,55.571,1.762,49.58,14340530,29713.56,2024,2,1,Tuesday
2024-02-07,56.6193,56.7512,56.4967,56.5439,10259900,0.0835,0.2545,56.4515,55.8757,55.3838,56.5102,56.2686,0.2416,0.2611,57.3323,55.5707,1.7616,48.53,14328840,29738.47,2024,2,1,Wednesday
2024-02-08,56.4496,56.525,55.9972,56.3931,12874800,-0.2667,0.5278,56.4341,55.9102,55.3713,56.4922,56.2778,0.2144,0.2518,57.3044,55.5638,1.7406,50.0,14359680,29658.89,2024,2,1,Thursday
2024-02-09,56.0538,56.1574,55.639,56.1386,15235300,-0.4513,0.5184,56.4223,55.9374,55.3581,56.4378,56.2675,0.1703,0.2355,57.3024,55.5422,1.7602,49.91,14433735,29524.59,2024,2,1,Friday
2024-02-12,56.2328,56.3271,55.573,56.2705,13516800,0.235,0.7541,56.3898,55.9738,55.3469,56.412,56.2677,0.1443,0.2173,57.2399,55.5397,1.7002,48.63,14448675,29594.2,2024,2,1,Monday
2024-02-13,56.082,57.1754,55.4128,55.9406,24195700,-0.5863,1.7626,56.3596,55.991,55.3334,56.3395,56.2435,0.096,0.193,57.2292,55.49,1.7392,54.49,15067115,29420.11,2024,2,1,Tuesday
2024-02-14,55.771,56.1669,55.6485,55.8841,15872500,-0.101,0.5184,56.3266,56.0032,55.3175,56.2695,56.2169,0.0526,0.1649,57.2166,55.4366,1.78,51.38,15411635,29390.29,2024,2,1,Wednesday
2024-02-15,56.0066,56.1669,55.7333,55.9878,13695800,0.1856,0.4336,56.2908,56.0189,55.3014,56.2261,56.1999,0.0262,0.1372,57.1745,55.4071,1.7674,50.33,15576540,29445.01,2024,2,1,Thursday
2024-02-16,55.9406,56.1951,55.573,55.9783,13947100,-0.017,0.6221,56.2701,56.0326,55.2866,56.188,56.1835,0.0045,0.1106,57.1631,55.3771,1.786,46.01,15554265,29440.0,2024,2,1,Friday
2024-02-20,56.1763,57.345,56.0914,57.2131,18339300,2.2059,1.2536,56.3233,56.0722,55.2797,56.3457,56.2598,0.0859,0.1057,57.308,55.3386,1.9694,57.41,15755515,30091.61,2024,2,1,Tuesday
2024-02-21,57.4864,57.7598,57.3356,57.7221,14373000,0.8897,0.4242,56.3888,56.1194,55.2749,56.5575,56.3681,0.1894,0.1224,57.5557,55.2219,2.3338,65.82,15750085,30360.21,2024,2,1,Wednesday
2024-02-22,57.4864,57.7315,57.0246,57.6372,12982800,-0.1471,0.7069,56.4944,56.1672,55.2684,56.7236,56.4621,0.2615,0.1502,57.7135,55.2753,2.4382,52.06,15580700,30315.41,2024,2,1,Thursday
2024-02-23,57.5807,58.0802,57.4959,57.6844,13612900,0.0819,0.5843,56.5905,56.208,55.2626,56.8714,56.5526,0.3188,0.184,57.8681,55.3129,2.5552,58.82,15516360,30340.32,2024,2,1,Friday
2024-02-26,57.7221,57.7503,57.1754,57.2225,10336100,-0.8007,0.5749,56.6537,56.2323,55.2568,56.9254,56.6023,0.3231,0.2118,57.9248,55.3826,2.5422,58.98,15381910,30096.57,2024,2,1,Monday
2024-02-27,57.0623,57.2885,56.6664,56.8738,9931100,-0.6094,0.6221,56.6824,56.24,55.2489,56.9175,56.6224,0.2951,0.2284,57.9457,55.4191,2.5266,55.0,15151110,29912.56,2024,2,1,Tuesday
2024-02-28,56.902,57.0152,56.6099,56.9303,8076500,0.0993,0.4053,56.706,56.2656,55.2395,56.9194,56.6452,0.2742,0.2376,57.9694,55.4426,2.5268,55.11,14451860,29942.37,2024,2,1,Wednesday
2024-02-29,56.8832,57.1565,56.459,56.5722,18152700,-0.629,0.6975,56.731,56.2924,55.2273,56.866,56.6398,0.2262,0.2353,57.9609,55.5011,2.4598,52.25,14217645,29753.4,2024,2,1,Thursday
2024-03-01,56.459,56.459,55.9312,56.1103,10927600,-0.8165,0.5278,56.6626,56.302,55.2134,56.7498,56.6006,0.1492,0.2181,57.8697,55.4555,2.4142,49.66,13970480,29509.66,2024,3,1,Friday
2024-03-04,55.8275,56.5062,55.8181,56.3742,10150200,0.4703,0.6881,56.6282,56.3205,55.2043,56.692,56.5838,0.1082,0.1961,57.8265,55.4299,2.3966,51.2,13600745,29648.92,2024,3,1,Monday
2024-03-05,56.4685,56.657,56.0066,56.1009,12310000,-0.4848,0.6504,56.6037,56.3565,55.1941,56.601,56.548,0.053,0.1675,57.825,55.3824,2.4426,51.88,13578265,29504.7,2024,3,1,Tuesday
2024-03-06,56.1009,56.5533,55.9689,56.1292,12378800,0.0504,0.5844,56.5854,56.3859,55.1856,56.5285,56.517,0.0115,0.1363,57.8244,55.3464,2.478,52.89,13558445,29519.63,2024,3,1,Wednesday
2024-03-07,56.2611,56.3365,55.837,56.0255,13686900,-0.1848,0.4995,56.5594,56.407,55.1765,56.4511,56.4806,-0.0295,0.1031,57.8235,55.2953,2.5282,50.44,13729795,29464.91,2024,3,1,Thursday
2024-03-08,55.8935,56.3554,55.5825,56.1009,13239000,0.1346,0.7729,56.5448,56.4251,55.1738,56.3972,56.4525,-0.0553,0.0714,57.8237,55.2659,2.5578,51.42,13748005,29504.7,2024,3,1,Friday
2024-03-11,56.3459,56.8266,56.1574,56.7795,14114300,1.2096,0.6692,56.5769,56.454,55.175,56.456,56.4767,-0.0207,0.053,57.845,55.3088,2.5362,44.22,13691955,29862.8,2024,3,1,Monday
2024-03-12,56.8549,57.2602,56.7512,57.0246,12684600,0.4317,0.509,56.6146,56.487,55.1799,56.5435,56.5173,0.0262,0.0477,57.8892,55.34,2.5492,40.0,13650345,29992.14,2024,3,1,Tuesday
2024-03-13,57.3827,57.6938,57.3073,57.609,13909500,1.0248,0.3865,56.698,56.5282,55.1898,56.7074,56.5981,0.1093,0.06,58.0048,55.3912,2.6136,49.65,13136035,30300.53,2024,3,1,Wednesday
2024-03-14,57.5567,57.7657,57.3857,57.4807,13996600,-0.2227,0.38,56.7778,56.5502,55.1998,56.8264,56.6635,0.1629,0.0806,58.0703,55.4853,2.585,47.5,13042240,30232.82,2024,3,1,Thursday
2024-03-15,57.0247,57.4332,56.6636,56.8916,36849900,-1.0249,0.7696,56.823,56.5577,55.2091,56.8364,56.6804,0.156,0.0957,58.0612,55.5848,2.4764,46.06,14199945,29921.95,2024,3,1,Friday
2024-03-18,56.9011,57.3857,56.8156,57.1292,15856700,0.4176,0.5701,56.8806,56.5737,55.22,56.8815,56.7137,0.1678,0.1101,58.0591,55.7021,2.357,53.13,14295425,30047.34,2024,3,1,Monday
2024-03-19,57.2337,57.3382,57.0627,57.2242,15030600,0.1663,0.2755,56.8811,56.5934,55.2299,56.9342,56.7515,0.1827,0.1246,58.0602,55.702,2.3582,53.56,14129990,30097.47,2024,3,1,Tuesday
2024-03-20,57.1767,57.7752,57.1577,57.7182,15258800,0.8633,0.6175,56.8809,56.6146,55.237,57.0548,56.8231,0.2317,0.146,58.0595,55.7023,2.3572,63.46,14174280,30358.15,2024,3,1,Wednesday
2024-03-21,57.5377,57.9463,57.3097,57.4522,13067100,-0.4609,0.6366,56.8717,56.6326,55.2446,57.1159,56.8697,0.2462,0.1661,58.028,55.7154,2.3126,66.51,14178495,30217.78,2024,3,1,Thursday
2024-03-22,57.4997,57.7562,57.4142,57.4712,11502800,0.0331,0.342,56.861,56.6472,55.2543,57.1706,56.9142,0.2564,0.1841,57.9893,55.7327,2.2566,64.37,14072990,30227.81,2024,3,1,Friday
2024-03-25,57.4617,57.6802,57.1197,57.3857,13144700,-0.1488,0.5605,56.8692,56.6674,55.264,57.2037,56.9492,0.2545,0.1982,58.0108,55.7276,2.2832,67.7,14213420,30182.69,2024,3,1,Monday
2024-03-26,57.4807,57.6802,57.3667,57.5187,13277400,0.2318,0.3135,56.9014,56.6794,55.2736,57.2522,56.9914,0.2608,0.2107,58.0794,55.7234,2.356,68.6,14380735,30252.88,2024,3,1,Tuesday
2024-03-27,57.7562,58.3643,57.6707,57.9843,12551200,0.8095,0.6936,56.9541,56.7082,55.2852,57.3648,57.0649,0.2999,0.2286,58.2279,55.6803,2.5476,73.91,14604470,30498.58,2024,3,1,Wednesday
2024-03-28,58.0888,58.2028,57.9557,58.1268,13683500,0.2458,0.2471,57.0318,56.7398,55.2986,57.482,57.1436,0.3384,0.2505,58.3942,55.6694,2.7248,74.33,14381010,30573.77,2024,3,1,Thursday
2024-04-01,58.1268,58.2408,57.6042,57.6517,11668700,-0.8174,0.6366,57.1089,56.7588,55.3086,57.5081,57.1812,0.3269,0.2658,58.4254,55.7924,2.633,61.01,14418065,30323.06,2024,4,2,Monday
2024-04-02,57.4332,57.6992,57.1102,57.1482,13017300,-0.8733,0.589,57.1476,56.7739,55.3141,57.4528,57.1788,0.274,0.2674,58.4178,55.8774,2.5404,51.46,14561420,30057.36,2024,4,2,Tuesday
2024-04-03,57.0532,57.3762,56.7966,56.8441,13672900,-0.5321,0.5796,57.1848,56.7878,55.3143,57.3591,57.154,0.2051,0.255,58.3665,56.0031,2.3634,40.29,14629565,29896.89,2024,4,2,Wednesday
2024-04-04,57.0912,57.1482,56.2171,56.3406,14320700,-0.8858,0.9311,57.1953,56.7864,55.31,57.2024,57.0937,0.1087,0.2257,58.3405,56.0501,2.2904,36.78,14726660,29631.19,2024,4,2,Thursday
2024-04-05,56.2931,56.7016,55.9701,56.5401,10157800,0.3541,0.7315,57.2211,56.8067,55.3085,57.1005,57.0527,0.0478,0.1901,58.2751,56.1671,2.108,45.52,14550205,29736.46,2024,4,2,Friday
2024-04-08,56.4356,56.5021,56.1221,56.3121,10284500,-0.4033,0.38,57.2316,56.8177,55.3051,56.9792,56.9979,-0.0187,0.1484,58.2417,56.2215,2.0202,39.56,14402480,29616.15,2024,4,2,Monday
2024-04-09,56.5116,56.7586,56.1791,56.7396,10779100,0.7592,0.5795,57.2296,56.8333,55.3019,56.9424,56.9787,-0.0363,0.1114,58.2436,56.2156,2.028,44.29,14235720,29841.74,2024,4,2,Tuesday
2024-04-10,56.3596,56.4261,55.761,55.9795,11861900,-1.3396,0.6651,57.1774,56.8269,55.2979,56.7942,56.9047,-0.1105,0.067,58.3336,56.0212,2.3124,30.74,14194585,29440.63,2024,4,2,Wednesday
2024-04-11,56.1981,56.4071,55.856,56.1031,11109000,0.2208,0.5511,57.1021,56.8198,55.2944,56.6879,56.8453,-0.1574,0.0222,58.3336,55.8706,2.463,34.57,14054560,29505.86,2024,4,2,Thursday
2024-04-12,56.0081,56.0651,55.229,55.3715,12250900,-1.304,0.8361,56.9966,56.8057,55.2879,56.4854,56.7362,-0.2508,-0.0324,58.4354,55.5578,2.8776,29.35,13967275,29119.79,2024,4,2,Friday
2024-04-15,55.685,55.875,55.1435,55.2385,12425000,-0.2402,0.7315,56.914,56.761,55.2834,56.2936,56.6252,-0.3316,-0.0923,58.5541,55.2739,3.2802,29.07,12746030,29049.6,2024,4,2,Monday
2024-04-16,55.343,55.4665,55.039,55.1625,11236800,-0.1376,0.4275,56.8156,56.723,55.2808,56.1195,56.5169,-0.3974,-0.1533,58.6281,55.0031,3.625,26.78,12515035,29009.5,2024,4,2,Tuesday
2024-04-17,55.3715,55.6375,55.2005,55.59,13805100,0.775,0.437,56.7339,56.703,55.2794,56.0381,56.4482,-0.4101,-0.2047,58.6149,54.8529,3.762,26.23,12453760,29235.09,2024,4,2,Wednesday
2024-04-18,55.6945,56.0366,55.6185,55.9701,11125900,0.6838,0.4181,56.6465,56.6924,55.2782,56.0276,56.4128,-0.3852,-0.2408,58.4971,54.7959,3.7012,29.55,12247115,29435.67,2024,4,2,Thursday
2024-04-19,56.1506,57.3477,56.0556,57.1672,21207900,2.1388,1.2921,56.6323,56.7049,55.2809,56.2029,56.4687,-0.2658,-0.2458,58.4611,54.8035,3.6576,45.96,12654155,30067.39,2024,4,2,Friday
2024-04-22,57.1387,57.6042,56.7396,57.5282,15624500,0.6315,0.8646,56.6351,56.7276,55.2877,56.4068,56.5472,-0.1404,-0.2247,58.4696,54.8006,3.669,53.25,12860240,30257.89,2024,4,2,Monday
2024-04-23,57.5092,57.6517,57.1292,57.6137,13689100,0.1486,0.5225,56.6465,56.7571,55.2985,56.5925,56.6262,-0.0337,-0.1865,58.5033,54.7897,3.7136,56.83,12887460,30303.01,2024,4,2,Tuesday
2024-04-24,57.3097,58.5733,56.8536,58.4783,19548300,1.5007,1.7197,56.6945,56.8012,55.3158,56.8826,56.7634,0.1192,-0.1254,58.6906,54.6984,3.9922,67.83,13201005,30759.26,2024,4,2,Wednesday
2024-04-25,58.7823,59.4664,58.3073,58.6588,19048500,0.3087,1.1591,56.7282,56.8556,55.333,57.1559,56.9038,0.2521,-0.0499,58.8357,54.6207,4.215,67.73,13525870,30854.51,2024,4,2,Thursday
2024-04-26,58.4783,58.8393,58.2883,58.6588,10994300,0.0,0.551,56.7548,56.9111,55.3487,57.3871,57.0338,0.3533,0.0308,58.9483,54.5613,4.387,70.41,13391410,30854.51,2024,4,2,Friday
2024-04-29,58.8298,58.9533,58.4593,58.9438,13409300,0.4859,0.494,56.8194,56.9702,55.3635,57.6266,57.1752,0.4514,0.1149,59.1929,54.4459,4.747,69.66,13478440,31004.91,2024,4,2,Monday
2024-04-30,59.0389,59.6944,58.4023,58.6873,19349200,-0.4352,1.2921,56.8964,57.0244,55.3744,57.7898,57.2873,0.5025,0.1924,59.4104,54.3824,5.028,76.54,13795035,30869.55,2024,4,2,Tuesday
2024-05-01,58.7158,59.4474,58.1553,58.8393,16729800,0.259,1.2921,56.9962,57.0569,55.3865,57.9512,57.4022,0.549,0.2637,59.6556,54.3368,5.3188,76.67,13947880,30949.76,2024,5,2,Wednesday
2024-05-02,59.0769,59.2859,58.6398,58.8963,10991300,0.0969,0.6461,57.1239,57.0804,55.4,58.0966,57.5129,0.5837,0.3277,59.894,54.3538,5.5402,89.55,13781410,30979.84,2024,5,2,Thursday
2024-05-03,58.8963,59.2194,58.5638,59.0674,11628700,0.2905,0.6556,57.2503,57.109,55.4094,58.246,57.628,0.618,0.3858,60.1364,54.3642,5.7722,92.6,13854955,31070.13,2024,5,2,Friday
2024-05-06,59.1909,59.2669,58.8108,59.2384,9310700,0.2895,0.4561,57.3966,57.1401,55.4162,58.3987,57.7473,0.6514,0.4389,60.3775,54.4157,5.9618,94.41,13806265,31160.37,2024,5,2,Monday
